Country,Year,Capacity,Economic,Ecosystems,Exposure,Food,Governance,Habitat,Health,Infrastructure,Readiness,Sensitivity,Social,Vulnerability,Water
ATG,2000,0.638139,0.494943,0.526487,0.47159,0.631949,0.623232,0.426338,0.466948,0.558012,0.446835,0.35304,0.222331,0.486679,0.310339
ATG,2001,0.637623,0.494943,0.526487,0.47159,0.629164,0.62193,0.42447,0.464669,0.556805,0.447204,0.349657,0.224741,0.485489,0.311337
ATG,2002,0.635064,0.494943,0.526487,0.47159,0.627908,0.620628,0.421673,0.465199,0.549787,0.449924,0.347208,0.234201,0.483896,0.312323
ATG,2003,0.635221,0.494943,0.526487,0.47159,0.622637,0.621527,0.41868,0.464066,0.553884,0.45264,0.343881,0.241452,0.483176,0.313302
ATG,2004,0.637882,0.494943,0.526487,0.47159,0.626105,0.618247,0.41556,0.464422,0.552677,0.453566,0.341122,0.247508,0.483255,0.314279
ATG,2005,0.642659,0.556094,0.526487,0.47159,0.621845,0.595847,0.412147,0.465347,0.565867,0.469178,0.338411,0.255594,0.484492,0.315258
ATG,2006,0.634697,0.465792,0.526487,0.47159,0.615725,0.682578,0.408849,0.46522,0.544957,0.466524,0.331263,0.251202,0.479355,0.314895
ATG,2007,0.628346,0.471201,0.526487,0.47159,0.634044,0.688867,0.40584,0.450608,0.54375,0.471905,0.338595,0.255645,0.479211,0.314536
ATG,2008,0.6311,0.470294,0.524335,0.47159,0.630165,0.718717,0.403119,0.460791,0.542542,0.484022,0.334747,0.263055,0.479189,0.314181
ATG,2009,0.631218,0.457079,0.523797,0.47159,0.625047,0.728143,0.400661,0.459469,0.545124,0.489475,0.33031,0.283203,0.477987,0.313826
ATG,2010,0.633442,0.490084,0.526352,0.47159,0.640711,0.724465,0.397988,0.460293,0.543411,0.496793,0.335586,0.275829,0.48037,0.313465
ATG,2011,0.638124,0.473371,0.526487,0.47159,0.65017,0.717688,0.395283,0.459682,0.55256,0.488443,0.338047,0.27427,0.48288,0.313096
ATG,2012,0.629992,0.463849,0.526722,0.47159,0.646282,0.714982,0.393327,0.459241,0.537712,0.495791,0.335859,0.308541,0.479335,0.312723
ATG,2013,0.624117,0.443638,0.519741,0.47159,0.645407,0.713383,0.39155,0.450058,0.536505,0.491208,0.332045,0.316603,0.475886,0.312055
ATG,2014,0.625504,0.465047,0.512423,0.47159,0.64299,0.571093,0.390146,0.447234,0.535298,0.44739,0.32366,0.306031,0.473479,0.312785
ATG,2015,0.628962,0.456885,0.516691,0.47159,0.660183,0.572889,0.388843,0.448621,0.53409,0.445464,0.330873,0.306618,0.476873,0.312811
ATG,2016,0.627149,0.444415,0.524792,0.47159,0.6381,0.573524,0.387799,0.448846,0.53409,0.441779,0.323433,0.307398,0.47441,0.312833
ATG,2017,0.623633,0.421257,0.525496,0.47159,0.647598,0.47063,0.387205,0.429662,0.53409,0.400105,0.323624,0.308427,0.472817,0.312852
ATG,2018,0.623497,0.440561,0.5262,0.47159,0.661883,0.479504,0.386636,0.429953,0.53409,0.409736,0.331767,0.309142,0.475272,0.31287
ATG,2019,0.604452,0.431454,0.52574,0.47159,0.656497,0.48022,0.386312,0.390576,0.53409,0.407177,0.329906,0.309857,0.467684,0.312886
ATG,2020,0.606845,0.42414,0.525279,0.47159,0.660361,0.480087,0.386554,0.391314,0.53409,0.404923,0.329952,0.310541,0.468417,0.312905
ATG,2021,0.606636,0.42414,0.530403,0.47159,0.653916,0.478439,0.387109,0.391178,0.53409,0.404628,0.329176,0.311306,0.46827,0.312923
ATG,2022,0.605558,0.42414,0.518991,0.47159,0.663952,0.496573,0.387806,0.391449,0.53409,0.411909,0.33135,0.315015,0.468205,0.312942
ATG,2023,0.605558,0.42414,0.518991,0.47159,0.660192,0.500267,0.388431,0.391449,0.53409,0.413251,0.329678,0.315348,0.467682,0.312942
AUS,1995,0.351087,0.504854,0.372738,0.479702,0.378429,0.856822,0.499225,0.21595,0.250531,0.594523,0.158599,0.421893,0.326823,0.244066
AUS,1996,0.350161,0.504854,0.375986,0.479702,0.377558,0.856822,0.498709,0.213115,0.250531,0.597679,0.159296,0.431361,0.326795,0.244871
AUS,1997,0.35387,0.504854,0.378404,0.479702,0.377947,0.847713,0.498258,0.218613,0.250531,0.598718,0.15979,0.443588,0.328091,0.24479
AUS,1998,0.355108,0.504854,0.381977,0.479702,0.376895,0.838604,0.497764,0.219253,0.250531,0.601905,0.159973,0.462257,0.328529,0.244753
AUS,1999,0.355022,0.504854,0.381743,0.479702,0.379193,0.845957,0.496129,0.219657,0.250531,0.607872,0.160453,0.472805,0.328661,0.244716
AUS,2000,0.354866,0.504854,0.382859,0.479702,0.379214,0.853311,0.49446,0.220012,0.250531,0.614979,0.160499,0.486773,0.328629,0.244697
AUS,2001,0.352496,0.504854,0.380808,0.479702,0.381102,0.841738,0.49221,0.216746,0.250528,0.619546,0.159813,0.512046,0.327675,0.244653
AUS,2002,0.355215,0.504854,0.378758,0.479702,0.382341,0.830166,0.492193,0.219908,0.250525,0.621317,0.158384,0.528932,0.328022,0.244409
AUS,2003,0.354451,0.504854,0.376707,0.479702,0.380807,0.860945,0.491638,0.219391,0.250522,0.634471,0.157394,0.537615,0.327502,0.245944
AUS,2004,0.353887,0.504854,0.374657,0.479702,0.379627,0.886374,0.490642,0.2174,0.25052,0.64759,0.155636,0.551542,0.326799,0.247947
AUS,2005,0.356209,0.527235,0.372606,0.479702,0.380081,0.87184,0.49013,0.219228,0.250517,0.652592,0.154261,0.558699,0.32711,0.250096
AUS,2006,0.356246,0.624533,0.372606,0.479702,0.378585,0.873713,0.489671,0.218722,0.250514,0.695044,0.153984,0.586886,0.327095,0.25247
AUS,2007,0.356012,0.642541,0.372606,0.479702,0.379681,0.885225,0.489284,0.215321,0.250511,0.70425,0.154062,0.584985,0.32713,0.255374
AUS,2008,0.354459,0.649278,0.372359,0.479702,0.375988,0.891311,0.487303,0.214556,0.250509,0.711678,0.153491,0.594446,0.326555,0.258614
AUS,2009,0.354193,0.641764,0.372673,0.479702,0.380742,0.894628,0.484366,0.211193,0.250506,0.70513,0.154397,0.578998,0.326861,0.261685
AUS,2010,0.353101,0.668615,0.371821,0.479702,0.377958,0.890453,0.482974,0.211435,0.250503,0.712081,0.154097,0.577176,0.3265,0.264309
AUS,2011,0.352938,0.668356,0.37153,0.479702,0.378356,0.893741,0.482892,0.209218,0.2505,0.713691,0.154266,0.578977,0.326581,0.266992
AUS,2012,0.355226,0.668032,0.371216,0.479702,0.377637,0.879852,0.483072,0.212719,0.250498,0.713503,0.155065,0.592625,0.327652,0.270768
AUS,2013,0.349727,0.682056,0.371866,0.479702,0.379841,0.833936,0.480743,0.202578,0.250495,0.711688,0.156955,0.61907,0.326712,0.274749
AUS,2014,0.347454,0.724163,0.371508,0.479702,0.380199,0.850364,0.478352,0.201082,0.250492,0.71345,0.158066,0.565824,0.326453,0.277085
AUS,2015,0.350046,0.713442,0.371799,0.479702,0.380405,0.848533,0.483513,0.200182,0.250489,0.714989,0.157748,0.582993,0.327117,0.276315
AUS,2016,0.351034,0.688308,0.372606,0.479702,0.37814,0.832653,0.488607,0.198654,0.250489,0.707079,0.159173,0.600276,0.327979,0.279379
AUS,2017,0.349806,0.676939,0.372606,0.479702,0.377568,0.82822,0.486318,0.196222,0.250489,0.694859,0.158952,0.579419,0.327617,0.282498
AUS,2018,0.309634,0.682477,0.372606,0.479702,0.377642,0.83155,0.483965,0.194488,0.179656,0.698991,0.159417,0.582946,0.315568,0.28505
AUS,2019,0.301797,0.674688,0.372606,0.479702,0.378934,0.836291,0.483637,0.192379,0.167156,0.698837,0.160449,0.585531,0.313562,0.286662
AUS,2020,0.301377,0.666955,0.372606,0.479702,0.379964,0.800627,0.483692,0.19162,0.167156,0.680029,0.161374,0.572506,0.313767,0.287567
AUS,2021,0.299805,0.666955,0.372606,0.479702,0.376944,0.817737,0.483678,0.188784,0.167156,0.697398,0.160803,0.607501,0.313158,0.289782
AUS,2022,0.308687,0.666955,0.372606,0.479702,0.375924,0.83084,0.483098,0.188612,0.183823,0.698807,0.160698,0.598627,0.315876,0.291195
AUS,2023,0.308687,0.666955,0.372606,0.479702,0.375621,0.834712,0.483768,0.188612,0.183823,0.699878,0.160881,0.597968,0.315937,0.291195
AUT,1995,0.320599,0.458602,0.295188,0.350398,0.301409,0.823435,0.34658,0.235793,0.361342,0.59945,0.247112,0.516314,0.306341,0.29773
AUT,1996,0.319244,0.458602,0.294397,0.350398,0.302047,0.823435,0.346145,0.234739,0.367677,0.605813,0.250418,0.535404,0.307167,0.297998
AUT,1997,0.317657,0.458602,0.292964,0.350398,0.302971,0.831163,0.345369,0.233636,0.363532,0.613985,0.249218,0.552191,0.306123,0.298264
AUT,1998,0.316816,0.458602,0.290663,0.350398,0.304825,0.838891,0.344431,0.23249,0.369295,0.621508,0.251217,0.567033,0.306669,0.298307
AUT,1999,0.316214,0.458602,0.290638,0.350398,0.304749,0.833335,0.343325,0.231715,0.359232,0.625048,0.246661,0.583207,0.30467,0.29836
AUT,2000,0.315273,0.458602,0.290614,0.350398,0.302176,0.827779,0.342079,0.230559,0.359766,0.628321,0.245299,0.598582,0.303917,0.298309
AUT,2001,0.315738,0.458602,0.290172,0.350398,0.305653,0.846647,0.340729,0.229707,0.35851,0.636687,0.244566,0.604813,0.303793,0.297985
AUT,2002,0.314904,0.458602,0.28973,0.350398,0.306614,0.865515,0.339356,0.22879,0.364327,0.643196,0.246781,0.605473,0.304415,0.297671
AUT,2003,0.31331,0.458602,0.289288,0.350398,0.304594,0.876716,0.338138,0.228307,0.370111,0.649191,0.248572,0.612256,0.304641,0.297409
AUT,2004,0.3121,0.458602,0.288846,0.350398,0.304108,0.891146,0.337876,0.226549,0.371437,0.657809,0.248737,0.623679,0.304329,0.29716
AUT,2005,0.311232,0.478975,0.288404,0.350398,0.304511,0.864886,0.338488,0.225555,0.372757,0.658257,0.249822,0.630912,0.304439,0.296917
AUT,2006,0.310316,0.558005,0.288404,0.350398,0.304349,0.86315,0.338914,0.224034,0.373551,0.686582,0.250309,0.638592,0.304317,0.296652
AUT,2007,0.309517,0.566523,0.288404,0.350398,0.305321,0.885793,0.33876,0.223293,0.36631,0.699221,0.247987,0.645347,0.303076,0.29637
AUT,2008,0.309829,0.564612,0.288942,0.350398,0.303093,0.845647,0.34366,0.222132,0.366919,0.687365,0.248812,0.651837,0.303472,0.296086
AUT,2009,0.313542,0.538474,0.288583,0.350398,0.3101,0.814667,0.348643,0.221003,0.359386,0.669876,0.247067,0.656486,0.303919,0.295796
AUT,2010,0.31235,0.550653,0.282844,0.350398,0.308302,0.792151,0.353259,0.220112,0.354596,0.671159,0.244211,0.670672,0.302436,0.295504
AUT,2011,0.3086,0.555122,0.283069,0.350398,0.309332,0.763216,0.344428,0.219343,0.369751,0.664984,0.249926,0.676614,0.303512,0.29515
AUT,2012,0.303173,0.552402,0.281477,0.350398,0.309458,0.75332,0.336824,0.218905,0.357006,0.662251,0.245117,0.681033,0.299746,0.294808
AUT,2013,0.309497,0.588937,0.283249,0.350398,0.312481,0.77862,0.346571,0.218158,0.351732,0.683963,0.243357,0.684332,0.301121,0.294535
AUT,2014,0.312352,0.629715,0.281077,0.350398,0.312103,0.762345,0.356245,0.21733,0.360943,0.692878,0.247479,0.686575,0.303703,0.294519
AUT,2015,0.30657,0.629132,0.281053,0.350398,0.310528,0.763619,0.347455,0.21703,0.35026,0.694669,0.243475,0.691255,0.300144,0.294537
AUT,2016,0.299303,0.586702,0.27937,0.350398,0.307418,0.769331,0.338771,0.217068,0.354193,0.682858,0.245667,0.69254,0.298562,0.29455
AUT,2017,0.297078,0.584338,0.279839,0.350398,0.304656,0.770237,0.337613,0.21637,0.357858,0.683658,0.247332,0.696401,0.298477,0.294523
AUT,2018,0.293994,0.576564,0.280308,0.350398,0.299819,0.78582,0.336512,0.215932,0.359017,0.687186,0.24792,0.699173,0.297677,0.294474
AUT,2019,0.286681,0.567457,0.281236,0.350398,0.301817,0.774952,0.340615,0.196536,0.374917,0.680733,0.255649,0.69979,0.298257,0.294421
AUT,2020,0.286161,0.559467,0.282164,0.350398,0.300086,0.764922,0.344869,0.195764,0.3455,0.676196,0.245276,0.704199,0.293809,0.29447
AUT,2021,0.286365,0.559467,0.283018,0.350398,0.295658,0.710888,0.349404,0.19433,0.332309,0.661871,0.239366,0.715259,0.291541,0.294525
AUT,2022,0.286916,0.559467,0.278643,0.350398,0.293104,0.714535,0.354183,0.193908,0.380188,0.663387,0.257535,0.716161,0.299111,0.294636
AUT,2023,0.286916,0.559467,0.278643,0.350398,0.295256,0.685806,0.356072,0.193908,0.353384,0.654183,0.248387,0.717277,0.295317,0.294636
AZE,1995,0.539165,0.43946,0.421494,0.351426,0.537844,0.092697,0.519459,0.410196,0.305083,0.258405,0.442992,0.243058,0.44324,0.465366
AZE,1996,0.542323,0.43946,0.419058,0.351426,0.54393,0.092697,0.517893,0.411756,0.305083,0.256045,0.442488,0.235977,0.444125,0.467029
AZE,1997,0.546144,0.43946,0.414745,0.351426,0.507946,0.110639,0.515726,0.414386,0.305083,0.262984,0.419511,0.238855,0.43774,0.468553
AZE,1998,0.553104,0.43946,0.413466,0.351426,0.502639,0.128581,0.512902,0.416909,0.305083,0.26994,0.409742,0.24178,0.436803,0.469819
AZE,1999,0.558285,0.43946,0.413466,0.351426,0.521011,0.128258,0.509649,0.41756,0.305083,0.27118,0.412962,0.245822,0.439604,0.470852
AZE,2000,0.563875,0.43946,0.413466,0.351426,0.53058,0.127934,0.506581,0.418684,0.301243,0.272145,0.409683,0.249041,0.440267,0.471049
AZE,2001,0.540831,0.43946,0.408819,0.351426,0.48104,0.139073,0.503273,0.407468,0.301849,0.277237,0.39767,0.253177,0.428599,0.469142
AZE,2002,0.540088,0.43946,0.404171,0.351426,0.478187,0.150212,0.499742,0.398382,0.29902,0.317077,0.38714,0.361559,0.424762,0.469071
AZE,2003,0.542318,0.43946,0.399524,0.351426,0.477421,0.184537,0.495919,0.400122,0.301445,0.325166,0.382238,0.351502,0.423939,0.469202
AZE,2004,0.541593,0.43946,0.394876,0.351426,0.479399,0.153586,0.492561,0.387185,0.301041,0.323453,0.373254,0.377314,0.420691,0.469086
AZE,2005,0.542794,0.44095,0.390229,0.351426,0.481852,0.183091,0.489942,0.373255,0.300839,0.335933,0.362748,0.383758,0.417584,0.469387
AZE,2006,0.54149,0.336137,0.390229,0.351426,0.485347,0.173113,0.48437,0.369257,0.300031,0.286946,0.360854,0.351587,0.416496,0.469742
AZE,2007,0.539703,0.348445,0.390229,0.351426,0.500088,0.165487,0.481043,0.360319,0.300031,0.280941,0.364059,0.328889,0.416968,0.4701
AZE,2008,0.535209,0.360365,0.389848,0.351426,0.496348,0.159145,0.474797,0.350231,0.299627,0.270225,0.358306,0.291164,0.413541,0.470398
AZE,2009,0.53278,0.456658,0.389489,0.351426,0.497203,0.150539,0.469251,0.347375,0.299222,0.30332,0.356691,0.302762,0.412182,0.470553
AZE,2010,0.530251,0.417856,0.385118,0.351426,0.506258,0.138744,0.463458,0.349895,0.299222,0.29133,0.359974,0.317391,0.412433,0.470649
AZE,2011,0.525599,0.437063,0.385073,0.351426,0.48987,0.150255,0.457063,0.349583,0.299222,0.30177,0.35314,0.317993,0.408605,0.470817
AZE,2012,0.515975,0.42631,0.384446,0.351426,0.478737,0.162355,0.45367,0.349144,0.29902,0.302668,0.355011,0.31934,0.406015,0.471074
AZE,2013,0.506396,0.439298,0.385351,0.351426,0.466187,0.201893,0.449463,0.341596,0.29902,0.326176,0.353046,0.337337,0.402167,0.471385
AZE,2014,0.501296,0.508384,0.382736,0.351426,0.471936,0.189919,0.445604,0.341381,0.29902,0.347489,0.357811,0.344162,0.402055,0.471653
AZE,2015,0.500335,0.535332,0.380922,0.351426,0.466142,0.206074,0.448027,0.339358,0.29902,0.363915,0.355265,0.350337,0.400886,0.471847
AZE,2016,0.500982,0.590718,0.380229,0.351426,0.47547,0.229054,0.450533,0.338782,0.29902,0.388913,0.359957,0.346965,0.402666,0.471962
AZE,2017,0.501807,0.550555,0.379759,0.351426,0.477109,0.216661,0.452566,0.341023,0.29902,0.374458,0.361833,0.356156,0.403566,0.471919
AZE,2018,0.501285,0.554021,0.37929,0.351426,0.464612,0.228917,0.45349,0.34005,0.29902,0.378302,0.355691,0.351968,0.401345,0.471607
AZE,2019,0.50096,0.602546,0.379001,0.351426,0.46229,0.229734,0.454305,0.337758,0.29902,0.396733,0.353813,0.35792,0.400611,0.47129
AZE,2020,0.501329,0.588852,0.378711,0.351426,0.471376,0.177214,0.45538,0.338232,0.29902,0.374928,0.358501,0.358719,0.402296,0.471057
AZE,2021,0.501261,0.588852,0.379036,0.351426,0.474078,0.230146,0.45614,0.338939,0.29902,0.395455,0.360644,0.367366,0.402988,0.470715
AZE,2022,0.502654,0.588852,0.380116,0.351426,0.475351,0.185761,0.456983,0.352934,0.29902,0.382146,0.367715,0.371824,0.405809,0.470452
AZE,2023,0.502757,0.588852,0.380116,0.351426,0.465157,0.150219,0.457844,0.352934,0.29902,0.370863,0.362946,0.373519,0.404254,0.470452
BDI,1995,0.771832,0.348704,0.575633,0.522315,0.71143,0.268607,0.626495,0.63934,0.35558630120481927,0.253849,0.411825,0.144237,0.544364,0.168924
BDI,1996,0.771939,0.348704,0.576169,0.522315,0.697114,0.268607,0.628785,0.63934,0.3544835903614458,0.253846,0.405583,0.144226,0.542128,0.169231
BDI,1997,0.768556,0.348704,0.570569,0.522315,0.704061,0.268479,0.630362,0.63934,0.35392487349397594,0.253808,0.410057,0.14424,0.542774,0.169539
BDI,1998,0.767168,0.348704,0.568629,0.522315,0.706807,0.26835,0.628361,0.63934,0.35370998192771086,0.253771,0.410653,0.144259,0.542597,0.169847
BDI,1999,0.768917,0.348704,0.568629,0.522315,0.683264,0.251914,0.625753,0.63934,0.3522916686746988,0.25136,0.39675,0.15346,0.537428,0.170155
BDI,2000,0.768824,0.348704,0.568629,0.522315,0.715003,0.235478,0.624271,0.639359,0.35289078313253014,0.249018,0.413056,0.162871,0.543545,0.170463
BDI,2001,0.768522,0.348704,0.568629,0.522315,0.689599,0.242929,0.620945,0.780994,0.35184501807228913,0.254552,0.461725,0.172023,0.566119,0.17043
BDI,2002,0.768317,0.348704,0.568629,0.522315,0.685581,0.25038,0.617721,0.757771,0.35037211445783134,0.260392,0.447099,0.182091,0.56002,0.170396
BDI,2003,0.767284,0.348704,0.568629,0.522315,0.69758,0.224107,0.614536,0.772056,0.34982979518072294,0.254827,0.458956,0.191671,0.564633,0.170362
BDI,2004,0.766007,0.348704,0.568629,0.522315,0.67926,0.200134,0.611089,0.799938,0.3492319879518072,0.250077,0.460514,0.201393,0.565849,0.170329
BDI,2005,0.767851,0.30174,0.568629,0.522315,0.673999,0.205015,0.609808,0.821878,0.3485309277108434,0.239198,0.465857,0.21084,0.568922,0.170295
BDI,2006,0.765969,0.208555,0.568629,0.522315,0.712091,0.171827,0.609321,0.816467,0.3462596325301205,0.200196,0.485909,0.220205,0.575361,0.170295
BDI,2007,0.760362,0.209624,0.568629,0.522315,0.680401,0.15677,0.609195,0.811056,0.3457751506024096,0.195667,0.468845,0.220608,0.567915,0.170295
BDI,2008,0.761875,0.212442,0.568517,0.522315,0.672177,0.174879,0.615773,0.805645,0.3439663855421687,0.203014,0.464097,0.22172,0.566481,0.170295
BDI,2009,0.764526,0.192976,0.569077,0.522315,0.672734,0.164685,0.622324,0.800234,0.3423616927710843,0.193688,0.4631,0.223401,0.566933,0.170295
BDI,2010,0.762043,0.140408,0.565916,0.522315,0.670183,0.156329,0.629991,0.791698,0.3371851987951807,0.174334,0.46241,0.226265,0.565617,0.170295
BDI,2011,0.771317,0.127971,0.566611,0.522315,0.706833,0.147253,0.638653,0.786487,0.33690315662650605,0.167537,0.476721,0.227386,0.573776,0.170295
BDI,2012,0.779843,0.131533,0.566567,0.522315,0.727589,0.087411,0.647483,0.780785,0.3348141144578313,0.149221,0.482991,0.228719,0.578544,0.170295
BDI,2013,0.763897,0.192685,0.567762,0.522315,0.673677,0.097091,0.634011,0.775432,0.333201156626506,0.173435,0.457135,0.230529,0.564235,0.170295
BDI,2014,0.750312,0.273367,0.563174,0.522315,0.6696,0.133484,0.620543,0.755251,0.3317930843373494,0.212543,0.446912,0.230779,0.555773,0.170295
BDI,2015,0.751779,0.279229,0.562299,0.522315,0.663421,0.129163,0.632693,0.749898,0.33022236746987954,0.215549,0.445232,0.238256,0.555721,0.170295
BDI,2016,0.751777,0.334064,0.560932,0.522315,0.666943,0.131066,0.645154,0.759379,0.3268397289156627,0.234093,0.456964,0.237147,0.56054,0.170295
BDI,2017,0.746416,0.33523,0.560932,0.522315,0.670906,0.121928,0.647652,0.752373,0.31766240963855424,0.232082,0.458682,0.239087,0.560432,0.170295
BDI,2018,0.742365,0.328817,0.560932,0.522315,0.661869,0.085189,0.648379,0.747182,0.31267248795180724,0.21825,0.452648,0.240744,0.557731,0.170295
BDI,2019,0.733561,0.327606,0.560793,0.522315,0.661302,0.080889,0.647403,0.745439,0.3047025481927711,0.216598,0.448775,0.241299,0.557046,0.170295
BDI,2020,0.741428,0.316877,0.560655,0.522315,0.664481,0.065613,0.64651,0.742948,0.29451093373493975,0.209007,0.445293,0.244532,0.556978,0.170295
BDI,2021,0.735405,0.316877,0.56082,0.522315,0.660547,0.057274,0.645404,0.742161,0.2961188373493976,0.207678,0.443922,0.248882,0.555845,0.170295
BDI,2022,0.736492,0.316877,0.560563,0.522315,0.653601,0.076011,0.643911,0.742161,0.29897599999999996,0.213714,0.44047,0.248254,0.554106,0.170295
BDI,2023,0.733656,0.316877,0.560563,0.522315,0.650876,0.067309,0.642038,0.742161,0.29613473493975906,0.210814,0.439088,0.248255,0.553187,0.170295
BEL,1995,0.3727,0.467833,0.333008,0.340252,0.138374,0.737775,0.458069,0.284114,0.537614,0.533257,0.360694,0.394162,0.357882,0.396112
BEL,1996,0.370992,0.467833,0.329204,0.340252,0.139445,0.737775,0.458768,0.283781,0.538007,0.537745,0.359746,0.407628,0.356997,0.392775
BEL,1997,0.373086,0.467833,0.32973,0.340252,0.143826,0.732438,0.459442,0.283415,0.535615,0.538556,0.357395,0.415399,0.356911,0.389437
BEL,1998,0.369407,0.467833,0.325328,0.340252,0.137304,0.727101,0.464258,0.283135,0.541091,0.532685,0.360311,0.403122,0.356657,0.388826
BEL,1999,0.373072,0.467833,0.325833,0.340252,0.139436,0.742465,0.464755,0.288186,0.532585,0.535159,0.356181,0.395179,0.356502,0.388215
BEL,2000,0.372015,0.467833,0.326318,0.340252,0.133013,0.757828,0.465521,0.288057,0.536169,0.544329,0.356059,0.407325,0.356109,0.387573
BEL,2001,0.37369,0.467833,0.325919,0.340252,0.136987,0.759086,0.465776,0.287966,0.540459,0.546691,0.356026,0.413154,0.356656,0.38283
BEL,2002,0.371322,0.467833,0.325519,0.340252,0.132274,0.760344,0.465499,0.287912,0.538541,0.552896,0.352341,0.430512,0.354639,0.378087
BEL,2003,0.372796,0.467833,0.325119,0.340252,0.135261,0.74133,0.465853,0.287922,0.543368,0.546125,0.354065,0.429214,0.355704,0.376703
BEL,2004,0.362307,0.467833,0.32472,0.340252,0.132977,0.737943,0.465916,0.267558,0.54397,0.547843,0.35267,0.437753,0.351743,0.375318
BEL,2005,0.360356,0.445484,0.32432,0.340252,0.131391,0.741801,0.465437,0.26413,0.5442,0.543658,0.351098,0.44369,0.350569,0.373935
BEL,2006,0.361639,0.515931,0.32432,0.340252,0.136046,0.724353,0.464849,0.261112,0.545243,0.562991,0.350351,0.448687,0.350747,0.372914
BEL,2007,0.367077,0.527429,0.32432,0.340252,0.150764,0.734961,0.46421,0.25808,0.543092,0.570325,0.348852,0.448584,0.35206,0.371894
